split,snapshot_time,score_family,top_k,horizon_min,events,sessions,avg_fwd_atr,median_fwd_atr,positive_rate,session_avg_fwd_atr,session_ci_low,session_ci_high
DEV,12:00,QUALITY_3,1,30,439,439,0.0994028920263691,-0.11475409836064825,0.44874715261959,0.0994028920263691,-0.09735634142324485,0.31211785167979
DEV,12:00,QUALITY_3,1,60,439,439,0.16115049215909605,-0.1521739130434698,0.44419134396355353,0.16115049215909605,-0.09667397094439618,0.470755680193974
DEV,12:00,QUALITY_3,1,120,439,439,0.23736113416829516,-0.12314814814815378,0.4806378132118451,0.23736113416829518,-0.0650152488501863,0.5654490924886266
DEV,12:00,QUALITY_3,3,30,1317,439,0.0457752517937586,-0.06999999999998203,0.4646924829157175,0.04577525179375861,-0.057787828309937846,0.1516261444465875
DEV,12:00,QUALITY_3,3,60,1317,439,0.05760362050702868,-0.1521739130434698,0.4548215641609719,0.05760362050702867,-0.09178634848806833,0.2085703958007183
DEV,12:00,QUALITY_3,3,120,1317,439,0.0773172683736493,-0.1209503239740759,0.4745634016704632,0.07731726837364936,-0.09927313738006849,0.2672056557391334
DEV,12:00,QUALITY_3,5,30,2195,439,0.04607993549690855,-0.03689832154250916,0.4774487471526196,0.04607993549690855,-0.047639107000066565,0.13208305220221958
DEV,12:00,QUALITY_3,5,60,2195,439,0.057552084422895486,-0.0887831946096122,0.47425968109339406,0.057552084422895486,-0.06780223760994725,0.1905021813053752
DEV,12:00,QUALITY_3,5,120,2195,439,0.13283566772079444,-0.030172413793076093,0.49020501138952166,0.13283566772079444,-0.04484698607121387,0.3147570432226407
DEV,12:00,FULL_4,1,30,439,439,0.03090032621920832,-0.09655172413792554,0.43735763097949887,0.03090032621920832,-0.11158473996392794,0.1878872246827706
DEV,12:00,FULL_4,1,60,439,439,0.15615993911850298,-0.11965811965814581,0.4510250569476082,0.15615993911850298,-0.07168839789371677,0.3976569537221066
DEV,12:00,FULL_4,1,120,439,439,0.1525579751524655,-0.15796460176992277,0.48291571753986334,0.15255797515246555,-0.11989371635114317,0.438270195847122
DEV,12:00,FULL_4,3,30,1316,439,0.026997203113039905,-0.06406603365364794,0.46580547112462006,0.02688850762549826,-0.0721703766500999,0.12169000031011352
DEV,12:00,FULL_4,3,60,1316,439,0.06386446987337582,-0.11525720564611677,0.4627659574468085,0.06798056070685157,-0.060488812189576704,0.21524054800366157
DEV,12:00,FULL_4,3,120,1316,439,0.1092554543854246,-0.060740099382631065,0.48632218844984804,0.11186837167906469,-0.06824770405772071,0.3091118875360889
DEV,12:00,FULL_4,5,30,2194,439,0.026644380800111143,-0.05191816304386246,0.47265268915223335,0.026312804528415997,-0.06395812371892441,0.11784541097723968
DEV,12:00,FULL_4,5,60,2194,439,0.04690185793060013,-0.08240048494646479,0.47584320875113945,0.048085554898708104,-0.0687157283620229,0.17868334890596166
DEV,12:00,FULL_4,5,120,2194,439,0.11803278880602278,0.0,0.49407474931631723,0.11814214586460751,-0.05988765733071039,0.3009403945001279
VALIDATION,09:45,MOMENTUM_ONLY,1,30,125,125,-0.11879194101535245,-0.12877792378450223,0.416,-0.11879194101535248,-0.32977913702573514,0.09016716504805301
VALIDATION,09:45,MOMENTUM_ONLY,1,60,125,125,-0.1935416286506861,-0.229166666666666,0.368,-0.19354162865068614,-0.4709527122295943,0.08503667895544403
VALIDATION,09:45,MOMENTUM_ONLY,1,120,125,125,-0.06988036768862374,-0.31612903225803257,0.456,-0.06988036768862374,-0.3868881993960045,0.3063155665204487
VALIDATION,09:45,MOMENTUM_ONLY,3,30,375,125,-0.0759495074936506,-0.08588957055216621,0.45066666666666666,-0.0759495074936506,-0.21852133304067564,0.06378740597311659
VALIDATION,09:45,MOMENTUM_ONLY,3,60,375,125,-0.09913702645635812,-0.18421052631583149,0.43733333333333335,-0.09913702645635808,-0.2893330863208931,0.06861151674927424
VALIDATION,09:45,MOMENTUM_ONLY,3,120,375,125,0.024638624606848944,-0.14432989690721074,0.4666666666666667,0.024638624606848986,-0.2342326498280873,0.26529174727639193
VALIDATION,09:45,MOMENTUM_ONLY,5,30,625,125,-0.09708618887684235,-0.08647313156269297,0.456,-0.09708618887684234,-0.22710860518196324,0.02550340913166522
VALIDATION,09:45,MOMENTUM_ONLY,5,60,625,125,-0.14291887699289677,-0.2204724409448819,0.4352,-0.14291887699289677,-0.3147656540140496,0.01467300210623713
VALIDATION,09:45,MOMENTUM_ONLY,5,120,625,125,-0.10231417831664989,-0.20681818181817352,0.4448,-0.10231417831664992,-0.30023984568873674,0.10444776897721376
VALIDATION,09:45,MOMENTUM_VOLUME,1,30,125,125,-0.03901594947996551,-0.04686192468617658,0.448,-0.03901594947996547,-0.2440135306911207,0.16628724502592876
VALIDATION,09:45,MOMENTUM_VOLUME,1,60,125,125,-0.0662378914505811,-0.16822429906543837,0.456,-0.0662378914505811,-0.3423563938162339,0.23470670431670218
VALIDATION,09:45,MOMENTUM_VOLUME,1,120,125,125,0.05527787490551323,-0.14432989690721074,0.464,0.05527787490551322,-0.305456727369094,0.43814268690451946
VALIDATION,09:45,MOMENTUM_VOLUME,3,30,375,125,-0.09830412635082238,-0.10769230769233265,0.44533333333333336,-0.09830412635082239,-0.2620517782258833,0.04582891336234182
VALIDATION,09:45,MOMENTUM_VOLUME,3,60,375,125,-0.11210658463442606,-0.23575129533680084,0.44266666666666665,-0.11210658463442605,-0.3164676592937621,0.07707095084418936
VALIDATION,09:45,MOMENTUM_VOLUME,3,120,375,125,-0.10877733386672554,-0.3918088737201365,0.42933333333333334,-0.10877733386672556,-0.3887716270344354,0.13841271128977323
VALIDATION,09:45,MOMENTUM_VOLUME,5,30,625,125,-0.03958181867436542,-0.08786610878661087,0.4576,-0.03958181867436541,-0.19455308923880624,0.11891160043534399
VALIDATION,09:45,MOMENTUM_VOLUME,5,60,625,125,-0.014712538334815329,-0.1534246575342383,0.4656,-0.01471253833481533,-0.22032896893889953,0.1789387226831799
VALIDATION,09:45,MOMENTUM_VOLUME,5,120,625,125,0.01328876448756386,-0.15000000000000538,0.4544,0.013288764487563845,-0.22844893419224074,0.2765330600727341
VALIDATION,09:45,QUALITY_3,1,30,125,125,-0.028619833161272448,-0.05353728489484969,0.448,-0.028619833161272472,-0.2743278278699176,0.18770989259147228
VALIDATION,09:45,QUALITY_3,1,60,125,125,-0.07488378049209413,-0.2258064516129024,0.432,-0.07488378049209413,-0.4016561659500202,0.255402046158789
VALIDATION,09:45,QUALITY_3,1,120,125,125,-0.0828037387841712,-0.39832635983262077,0.424,-0.08280373878417116,-0.47675092382047407,0.3485754903382585
VALIDATION,09:45,QUALITY_3,3,30,375,125,-0.04413378782008825,-0.07756232686984547,0.4613333333333333,-0.04413378782008824,-0.20738757451011386,0.11690582062073401
VALIDATION,09:45,QUALITY_3,3,60,375,125,-0.11953688616579092,-0.2574712643678109,0.43733333333333335,-0.11953688616579093,-0.34080020426877267,0.08550125579076856
VALIDATION,09:45,QUALITY_3,3,120,375,125,-0.11643094094517653,-0.39918533604890655,0.4266666666666667,-0.11643094094517654,-0.3970040587790408,0.13759457854203955
VALIDATION,09:45,QUALITY_3,5,30,625,125,-0.013419165545955434,-0.08588957055216621,0.4608,-0.01341916554595543,-0.15812628286112138,0.12500488275034688
VALIDATION,09:45,QUALITY_3,5,60,625,125,-0.06859999209414028,-0.21692491060785926,0.4432,-0.06859999209414026,-0.26813547894810663,0.12124200342895027
VALIDATION,09:45,QUALITY_3,5,120,625,125,-0.06432963708999329,-0.3043478260869264,0.4448,-0.06432963708999326,-0.30554622791232705,0.18415860728145267
VALIDATION,09:45,FULL_4,1,30,125,125,0.07606592955030389,0.032565024318034944,0.504,0.07606592955030389,-0.17314969982352055,0.32974214801344437
VALIDATION,09:45,FULL_4,1,60,125,125,0.01897639868879831,-0.08600682593856655,0.472,0.018976398688798277,-0.2863578052879509,0.3626700448096985
VALIDATION,09:45,FULL_4,1,120,125,125,-0.0635446429554481,-0.2692307692307478,0.464,-0.06354464295544805,-0.3970303494777364,0.2985742575028546
VALIDATION,09:45,FULL_4,3,30,375,125,0.00976942430599847,-0.05353728489484969,0.4666666666666667,0.009769424305998493,-0.13639706473062504,0.15826493179458442
VALIDATION,09:45,FULL_4,3,60,375,125,-0.04279875778226149,-0.21414913957936835,0.45866666666666667,-0.0427987577822615,-0.27239927369908895,0.1602913710994555
VALIDATION,09:45,FULL_4,3,120,375,125,-0.07157262026779557,-0.3918088737201365,0.42133333333333334,-0.07157262026779561,-0.34419137169930103,0.1889965477599723
VALIDATION,09:45,FULL_4,5,30,625,125,0.017345512026135435,-0.045088566827707253,0.4784,0.017345512026135452,-0.10799642996337921,0.15340578113114492
VALIDATION,09:45,FULL_4,5,60,625,125,-0.023984258117791507,-0.20095693779908788,0.448,-0.02398425811779152,-0.2204034773820034,0.1694779485050743
VALIDATION,09:45,FULL_4,5,120,625,125,-0.02357006505416252,-0.31019202363367776,0.432,-0.023570065054162533,-0.2673640251158074,0.2456752597413389
VALIDATION,10:00,MOMENTUM_ONLY,1,30,124,124,-0.14032385093767574,-0.1029464090826189,0.4435483870967742,-0.14032385093767577,-0.30583711312036027,0.026990790195196988
VALIDATION,10:00,MOMENTUM_ONLY,1,60,124,124,-0.2556534395089686,-0.26705426356590223,0.4032258064516129,-0.2556534395089686,-0.46456798816945827,-0.04079651212649786
VALIDATION,10:00,MOMENTUM_ONLY,1,120,124,124,-0.12302363931323236,-0.08079520396913008,0.45161290322580644,-0.12302363931323239,-0.4105897781201976,0.15018449189422162
VALIDATION,10:00,MOMENTUM_ONLY,3,30,374,125,0.01529776974451256,-0.041437891326244924,0.4786096256684492,0.016127926580052826,-0.10779913500886802,0.14055719308312417
VALIDATION,10:00,MOMENTUM_ONLY,3,60,374,125,-0.026502277604498047,-0.2045800304267698,0.4385026737967914,-0.026398167037678066,-0.19364205555927705,0.11899226652110353
VALIDATION,10:00,MOMENTUM_ONLY,3,120,374,125,0.07137262976587183,-0.07798599040559046,0.4572192513368984,0.06888005614919211,-0.1600158262956783,0.27532032261286615
VALIDATION,10:00,MOMENTUM_ONLY,5,30,624,125,0.04490694216501089,0.0,0.4855769230769231,0.04497793503761355,-0.07319633457433992,0.16518013402753268
VALIDATION,10:00,MOMENTUM_ONLY,5,60,624,125,0.05075775126297849,-0.10549947069296031,0.46955128205128205,0.04952635216040669,-0.10909208719831624,0.19302721624040656
VALIDATION,10:00,MOMENTUM_ONLY,5,120,624,125,0.11961552296875058,-0.0726988542237938,0.47115384615384615,0.11775000822469832,-0.07853921567089384,0.32068821518097135
VALIDATION,10:00,MOMENTUM_VOLUME,1,30,125,125,0.07991799420818316,0.015435501653803717,0.504,0.0799179942081831,-0.09821754049881683,0.24754024050763385
VALIDATION,10:00,MOMENTUM_VOLUME,1,60,125,125,0.05366862419725945,-0.09423643247790786,0.472,0.05366862419725945,-0.18516369369811347,0.30917080678132003
VALIDATION,10:00,MOMENTUM_VOLUME,1,120,125,125,0.09486173728407135,-0.1276595744680851,0.432,0.09486173728407135,-0.21376090494877445,0.4316639828464792
VALIDATION,10:00,MOMENTUM_VOLUME,3,30,375,125,0.09302211496995581,0.015435501653803717,0.5066666666666667,0.09302211496995581,-0.044551930719789495,0.2292942025446326
VALIDATION,10:00,MOMENTUM_VOLUME,3,60,375,125,0.05558823791649149,-0.12704174228675,0.4693333333333333,0.055588237916491534,-0.10867446235499763,0.22968264345983913
VALIDATION,10:00,MOMENTUM_VOLUME,3,120,375,125,0.1302721170559472,-0.08459214501512521,0.4746666666666667,0.1302721170559472,-0.11599956563809495,0.337789982545137
VALIDATION,10:00,MOMENTUM_VOLUME,5,30,625,125,0.10273214932657407,0.0,0.4992,0.10273214932657408,-0.02184673730022214,0.22177916109834336
VALIDATION,10:00,MOMENTUM_VOLUME,5,60,625,125,0.06068471334408976,-0.10399257195916901,0.4688,0.060684713344089765,-0.09331611208631634,0.2091932483553105
VALIDATION,10:00,MOMENTUM_VOLUME,5,120,625,125,0.11664412969752033,-0.07619990103908329,0.4752,0.11664412969752033,-0.08905610331889639,0.33936789276253176
VALIDATION,10:00,QUALITY_3,1,30,125,125,0.03104536844159247,0.0,0.496,0.031045368441592457,-0.17180244852544663,0.23499163035287762
VALIDATION,10:00,QUALITY_3,1,60,125,125,0.045093777384582166,-0.13445378151260984,0.456,0.04509377738458214,-0.24502257513775139,0.33644033278842145
VALIDATION,10:00,QUALITY_3,1,120,125,125,0.17475653256223558,0.016470588235297887,0.512,0.17475653256223567,-0.18374574445615624,0.5671463718659473
VALIDATION,10:00,QUALITY_3,3,30,375,125,0.10952488229876153,0.015435501653803717,0.5066666666666667,0.10952488229876152,-0.020894981470907025,0.25207083931117824
VALIDATION,10:00,QUALITY_3,3,60,375,125,0.04317778354801381,-0.05329949238573759,0.4746666666666667,0.04317778354801382,-0.13010912107707298,0.23387393152733715
VALIDATION,10:00,QUALITY_3,3,120,375,125,0.17276392380886696,0.0,0.49866666666666665,0.172763923808867,-0.09286885924691637,0.40524874956905615
VALIDATION,10:00,QUALITY_3,5,30,625,125,0.08363377265970413,0.008073817762391751,0.5008,0.08363377265970413,-0.05515066847320237,0.21730720171866336
VALIDATION,10:00,QUALITY_3,5,60,625,125,0.04672665632497479,-0.1070063694267516,0.4672,0.046726656324974775,-0.11558548829662937,0.1993160521022471
VALIDATION,10:00,QUALITY_3,5,120,625,125,0.08120778398611168,-0.11618257261406814,0.4576,0.08120778398611168,-0.12959910664668212,0.30625024299014486
VALIDATION,10:00,FULL_4,1,30,125,125,-0.021341770646586124,-0.07115628970775095,0.464,-0.021341770646586104,-0.2267430253967767,0.17302021492622924
VALIDATION,10:00,FULL_4,1,60,125,125,-0.01929604856348844,-0.15409517643250673,0.448,-0.019296048563488474,-0.3309740601329484,0.2792884016877139
VALIDATION,10:00,FULL_4,1,120,125,125,-0.02345778793585124,-0.16791604197901694,0.432,-0.02345778793585125,-0.3908581544619625,0.3541765060966629
VALIDATION,10:00,FULL_4,3,30,375,125,0.08055894952014754,0.05794102431451731,0.5226666666666666,0.08055894952014754,-0.055335181440143724,0.21710149827792244
VALIDATION,10:00,FULL_4,3,60,375,125,0.03622555293825681,-0.10399257195916901,0.4693333333333333,0.03622555293825681,-0.15746183985441076,0.22230836292640332
VALIDATION,10:00,FULL_4,3,120,375,125,0.08300213502393196,-0.11864406779662211,0.4666666666666667,0.08300213502393197,-0.1808208176092073,0.30615464936937864
VALIDATION,10:00,FULL_4,5,30,625,125,0.06948745765666006,0.038620689655181194,0.5136,0.06948745765666006,-0.048929571080613514,0.19326373886108247
VALIDATION,10:00,FULL_4,5,60,625,125,0.008534417259118101,-0.12704174228675,0.464,0.008534417259118098,-0.14991373609394218,0.17378053295251888
VALIDATION,10:00,FULL_4,5,120,625,125,0.03635923024818603,-0.10554658050619871,0.4672,0.036359230248186006,-0.17026598233325363,0.27682195688755223
VALIDATION,10:30,MOMENTUM_ONLY,1,30,124,124,0.060258697739347805,0.09979605572395353,0.5483870967741935,0.06025869773934779,-0.15737088246231618,0.27421741140526645
VALIDATION,10:30,MOMENTUM_ONLY,1,60,124,124,0.191819382003927,0.008187134502925849,0.5,0.19181938200392698,-0.08653127815555385,0.499729956613046
VALIDATION,10:30,MOMENTUM_ONLY,1,120,124,124,0.17305200810132743,-0.14095005732874608,0.4596774193548387,0.17305200810132731,-0.1881875034531783,0.5338195811937371
VALIDATION,10:30,MOMENTUM_ONLY,3,30,374,125,0.0037710961864086037,0.0,0.4946524064171123,0.003017086552759287,-0.1298777781486379,0.13641626487570688
VALIDATION,10:30,MOMENTUM_ONLY,3,60,374,125,0.06551130945113535,-0.013738959764462528,0.4786096256684492,0.06258909908110405,-0.12364990061132435,0.253643427103086
VALIDATION,10:30,MOMENTUM_ONLY,3,120,374,125,0.19821100965075975,-0.08437258128174374,0.48128342245989303,0.1953422413034563,-0.0520523155847156,0.44195071245709916
VALIDATION,10:30,MOMENTUM_ONLY,5,30,624,125,-0.011856836878439098,-0.010233918128645617,0.49038461538461536,-0.01298617686412884,-0.12560798984763286,0.10531174915592408
VALIDATION,10:30,MOMENTUM_ONLY,5,60,624,125,0.010312204079472696,-0.04575603011787827,0.47435897435897434,0.00873241314616138,-0.1514264578871979,0.1605951688769989
VALIDATION,10:30,MOMENTUM_ONLY,5,120,624,125,0.1324778566026466,-0.18790574387310097,0.46314102564102566,0.13090119953083154,-0.09322517690822697,0.36586313272215415
VALIDATION,10:30,MOMENTUM_VOLUME,1,30,125,125,-0.10781315648255194,-0.11797752808989836,0.464,-0.10781315648255195,-0.3077233255014842,0.10932905182158859
VALIDATION,10:30,MOMENTUM_VOLUME,1,60,125,125,-0.10089532383443077,-0.267303102625284,0.4,-0.1008953238344308,-0.4319373677117234,0.2463837992464626
VALIDATION,10:30,MOMENTUM_VOLUME,1,120,125,125,0.10828146228469025,-0.25811209439527777,0.44,0.1082814622846902,-0.32083944092614214,0.5283273528667096
VALIDATION,10:30,MOMENTUM_VOLUME,3,30,375,125,-0.028653869099148962,-0.09681881051175725,0.4746666666666667,-0.028653869099149007,-0.16256077717422393,0.12195098762871269
VALIDATION,10:30,MOMENTUM_VOLUME,3,60,375,125,-0.06142801912737171,-0.18043972706593903,0.45066666666666666,-0.06142801912737168,-0.253494198132332,0.11709568060535526
VALIDATION,10:30,MOMENTUM_VOLUME,3,120,375,125,0.054012265701744555,-0.23796033994334218,0.44533333333333336,0.0540122657017446,-0.22418395793644671,0.31832770099616087
VALIDATION,10:30,MOMENTUM_VOLUME,5,30,625,125,-0.006381410157953911,-0.08045977011494232,0.4752,-0.006381410157953895,-0.13089069709990922,0.11052312444642576
VALIDATION,10:30,MOMENTUM_VOLUME,5,60,625,125,-0.02743203029128332,-0.12486064659976973,0.4592,-0.027432030291283337,-0.19674023124664075,0.15098933473452994
VALIDATION,10:30,MOMENTUM_VOLUME,5,120,625,125,0.06356366710330838,-0.21333333333333335,0.456,0.0635636671033084,-0.16416618500670513,0.31760255041828545
VALIDATION,10:30,QUALITY_3,1,30,125,125,-0.1496246987142699,-0.32748538011695905,0.432,-0.1496246987142699,-0.35923957165128956,0.06932414999452256
VALIDATION,10:30,QUALITY_3,1,60,125,125,-0.05120736265786255,-0.267303102625284,0.424,-0.051207362657862576,-0.37657111083698613,0.30340446687473793
VALIDATION,10:30,QUALITY_3,1,120,125,125,0.136163506011153,-0.14362850971922878,0.464,0.13616350601115298,-0.2701722229516849,0.5526100639973294
VALIDATION,10:30,QUALITY_3,3,30,375,125,0.015230466221748166,-0.07720588235292983,0.47733333333333333,0.015230466221748153,-0.13512569231688085,0.1703866081441889
VALIDATION,10:30,QUALITY_3,3,60,375,125,0.014464715306565339,-0.12034383954152872,0.456,0.014464715306565335,-0.17882393587064488,0.21371069145227833
VALIDATION,10:30,QUALITY_3,3,120,375,125,0.20598813257011583,-0.1555555555555472,0.4693333333333333,0.2059881325701158,-0.057915412602886435,0.48272192141246517
VALIDATION,10:30,QUALITY_3,5,30,625,125,0.03556341509940085,0.018205461638474914,0.5008,0.03556341509940084,-0.10147853008072487,0.17168326185718888
VALIDATION,10:30,QUALITY_3,5,60,625,125,-0.022824965640305374,-0.048526863084933196,0.4736,-0.0228249656403054,-0.1924578905448374,0.14961551118511138
VALIDATION,10:30,QUALITY_3,5,120,625,125,0.10595460497346919,-0.13592233009711963,0.48,0.10595460497346919,-0.1136607769023069,0.3423819666362272
VALIDATION,10:30,FULL_4,1,30,125,125,-0.16667214671832858,-0.22266401590457255,0.408,-0.16667214671832856,-0.3857731925790517,0.05403002305785533
VALIDATION,10:30,FULL_4,1,60,125,125,-0.13940070691042777,-0.22626262626263483,0.408,-0.13940070691042772,-0.41305104325848574,0.171362207610488
VALIDATION,10:30,FULL_4,1,120,125,125,-0.0581668081710498,-0.37764932562620074,0.408,-0.05816680817104981,-0.44354847073937126,0.30099443415725885
VALIDATION,10:30,FULL_4,3,30,375,125,-0.02551055376346838,-0.07720588235292983,0.4826666666666667,-0.02551055376346839,-0.1960608287231294,0.15365453316118566
VALIDATION,10:30,FULL_4,3,60,375,125,0.05722174876810693,-0.1489361702127583,0.4613333333333333,0.057221748768106984,-0.1673672035768899,0.2931190938399289
VALIDATION,10:30,FULL_4,3,120,375,125,0.11731795124996364,-0.25811209439527777,0.44266666666666665,0.1173179512499636,-0.17764566882066934,0.4292473336371006
VALIDATION,10:30,FULL_4,5,30,625,125,-0.00250792975940121,-0.05461638491547633,0.4864,-0.002507929759401225,-0.13746607106803813,0.13081472680906528
VALIDATION,10:30,FULL_4,5,60,625,125,0.03242116793314162,-0.12034383954152872,0.4592,0.03242116793314161,-0.13887404252952013,0.20634871094182425
VALIDATION,10:30,FULL_4,5,120,625,125,0.04754421277622272,-0.23113207547171263,0.4432,0.04754421277622276,-0.1795282271663618,0.29805687234421135
VALIDATION,11:00,MOMENTUM_ONLY,1,30,125,125,0.2947230865187843,0.1856060606060606,0.544,0.29472308651878437,0.04788406490432631,0.5485826237465404
VALIDATION,11:00,MOMENTUM_ONLY,1,60,125,125,0.3404243538271351,0.25766871165643507,0.56,0.34042435382713515,0.025297226742143044,0.6729709481767943
VALIDATION,11:00,MOMENTUM_ONLY,1,120,125,125,0.33418735474876166,0.0,0.488,0.3341873547487617,-0.06528570988522789,0.7676766807021878
VALIDATION,11:00,MOMENTUM_ONLY,3,30,375,125,0.03508555913143542,-0.036697247706388526,0.48533333333333334,0.03508555913143544,-0.1462982664731081,0.19691720466942741
VALIDATION,11:00,MOMENTUM_ONLY,3,60,375,125,0.07322672280032194,0.07692307692300773,0.5226666666666666,0.07322672280032197,-0.15359480859721206,0.2989507266682363
VALIDATION,11:00,MOMENTUM_ONLY,3,120,375,125,0.1741097420848166,0.040697674418598465,0.5013333333333333,0.1741097420848166,-0.1491713725415586,0.4996148801592777
VALIDATION,11:00,MOMENTUM_ONLY,5,30,625,125,0.04682232512672213,-0.061810154525365604,0.4736,0.04682232512672215,-0.08948143019397839,0.18542644310773698
VALIDATION,11:00,MOMENTUM_ONLY,5,60,625,125,0.04663307150229562,0.0,0.4992,0.04663307150229563,-0.13968274132188285,0.2277823820568137
VALIDATION,11:00,MOMENTUM_ONLY,5,120,625,125,0.20214484346377504,0.0603448275862205,0.5104,0.20214484346377504,-0.052329969504093965,0.4447487303347899
VALIDATION,11:00,MOMENTUM_VOLUME,1,30,125,125,0.1556402322110982,-0.09707241910632691,0.472,0.1556402322110982,-0.11136059503496333,0.43890519049282384
VALIDATION,11:00,MOMENTUM_VOLUME,1,60,125,125,0.12130347991434873,0.08942512420156494,0.512,0.12130347991434878,-0.2812511494424729,0.5137810692088461
VALIDATION,11:00,MOMENTUM_VOLUME,1,120,125,125,0.31188062359562013,0.10670731707317088,0.504,0.31188062359562024,-0.1810413914496969,0.841554573815461
VALIDATION,11:00,MOMENTUM_VOLUME,3,30,375,125,0.0533105595183499,-0.048338368580071456,0.48533333333333334,0.05331055951834987,-0.10471799459478873,0.2214163275661112
VALIDATION,11:00,MOMENTUM_VOLUME,3,60,375,125,0.09103452635956781,0.0,0.496,0.09103452635956784,-0.15982833214774642,0.3407828549379094
VALIDATION,11:00,MOMENTUM_VOLUME,3,120,375,125,0.32428777529291175,0.12362030905077263,0.512,0.32428777529291175,-0.04575206971675632,0.6756133953041588
VALIDATION,11:00,MOMENTUM_VOLUME,5,30,625,125,-0.0024663055323063446,-0.10408921933087746,0.4672,-0.0024663055323063637,-0.15298795389665618,0.15015841029773222
VALIDATION,11:00,MOMENTUM_VOLUME,5,60,625,125,0.006552851476523426,-0.0707070707070707,0.4752,0.0065528514765234355,-0.22120096446825266,0.2156950837647298
VALIDATION,11:00,MOMENTUM_VOLUME,5,120,625,125,0.20369512302425904,0.0,0.4896,0.20369512302425904,-0.11684743816150914,0.48656773699038663
VALIDATION,11:00,QUALITY_3,1,30,125,125,0.08921350502773863,-0.15384615384615385,0.464,0.08921350502773862,-0.21853045077006594,0.3737531509113367
VALIDATION,11:00,QUALITY_3,1,60,125,125,0.000761624402569864,0.08942512420156494,0.512,0.0007616244025698844,-0.40702840747243996,0.40972253868641556
VALIDATION,11:00,QUALITY_3,1,120,125,125,0.21766065660810494,0.13526570048312297,0.512,0.21766065660810494,-0.27343192057727844,0.7442955257296908
VALIDATION,11:00,QUALITY_3,3,30,375,125,0.0787384809370605,0.0,0.4826666666666667,0.0787384809370605,-0.09185873182564457,0.2500002171090239
VALIDATION,11:00,QUALITY_3,3,60,375,125,-0.03577355506103449,-0.0851581508515815,0.4746666666666667,-0.03577355506103452,-0.2716420862068476,0.205940124161308
VALIDATION,11:00,QUALITY_3,3,120,375,125,0.12063447459676138,-0.011290322580634914,0.49066666666666664,0.12063447459676134,-0.19482766106062968,0.45416692126822256
VALIDATION,11:00,QUALITY_3,5,30,625,125,0.03739270565576062,-0.10408921933087746,0.4592,0.03739270565576062,-0.10216066814301994,0.1670926180287941
VALIDATION,11:00,QUALITY_3,5,60,625,125,-0.018449910291656435,-0.1318267419962335,0.4576,-0.018449910291656414,-0.22872173796820072,0.17677650875230957
VALIDATION,11:00,QUALITY_3,5,120,625,125,0.15159277665007323,-0.011290322580634914,0.4928,0.15159277665007329,-0.15930972965397416,0.45378439668326365
VALIDATION,11:00,FULL_4,1,30,125,125,0.31870768183024245,0.2835443037974917,0.544,0.3187076818302425,0.01565967267632157,0.633089421141673
VALIDATION,11:00,FULL_4,1,60,125,125,0.3171899549419918,0.20588235294114432,0.536,0.3171899549419917,-0.08411778358862257,0.7278508136256527
VALIDATION,11:00,FULL_4,1,120,125,125,0.6452655261629708,0.31758034026462434,0.52,0.6452655261629708,0.09127205440172079,1.1898856241591194
VALIDATION,11:00,FULL_4,3,30,375,125,0.13485813694388885,-0.036697247706388526,0.48,0.13485813694388885,-0.058146294735701765,0.3256757044272781
VALIDATION,11:00,FULL_4,3,60,375,125,0.1096071973662252,-0.1,0.4826666666666667,0.10960719736622523,-0.1499931221091672,0.3687681452962245
VALIDATION,11:00,FULL_4,3,120,375,125,0.289112500137284,-0.011290322580634914,0.488,0.289112500137284,-0.05265294292865155,0.6397047955836848
VALIDATION,11:00,FULL_4,5,30,625,125,0.05381030058515852,-0.08459214501512521,0.4624,0.053810300585158524,-0.10017695789821575,0.202616466052278
VALIDATION,11:00,FULL_4,5,60,625,125,0.018854070104228054,-0.12928759894464112,0.4592,0.018854070104228043,-0.18123140507979704,0.21041576438583579
VALIDATION,11:00,FULL_4,5,120,625,125,0.19600850975288958,-0.0763636363636248,0.4688,0.19600850975288964,-0.09329366888108268,0.4845107640684497
VALIDATION,12:00,MOMENTUM_ONLY,1,30,125,125,-0.08750053627996564,0.0,0.472,-0.08750053627996565,-0.35676108820196883,0.15111125668846787
VALIDATION,12:00,MOMENTUM_ONLY,1,60,125,125,0.048265349598666525,-0.075,0.472,0.04826534959866656,-0.33296498212831704,0.4108855193551618
VALIDATION,12:00,MOMENTUM_ONLY,1,120,125,125,-0.24729420180505202,-0.2,0.472,-0.24729420180505204,-0.8368007871836639,0.27535221716827213
VALIDATION,12:00,MOMENTUM_ONLY,3,30,375,125,0.03542924748428816,0.0,0.4826666666666667,0.03542924748428814,-0.13671408206819124,0.20397876578714083
VALIDATION,12:00,MOMENTUM_ONLY,3,60,375,125,0.13152746508775842,0.044444444444444446,0.5093333333333333,0.13152746508775842,-0.11067027599708298,0.36276694845946866
VALIDATION,12:00,MOMENTUM_ONLY,3,120,375,125,-0.14886609614684798,-0.15512465373961778,0.456,-0.14886609614684795,-0.5142391050261953,0.19997384718004724
VALIDATION,12:00,MOMENTUM_ONLY,5,30,625,125,0.0033023372673802783,0.0,0.4832,0.003302337267380281,-0.13166320209540122,0.13246532106222234
